gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,seed_exposure,n_seed_up2,betweenness,fast_forward_share,fast_transit_share,same_day_transit_share_upper_bound,sync_in_days,sync_max_payers,transit_observation_complete_share,repeated_route_count,likely_true_terminal,terminal_unknown,transit_seed_caveat,depth,is_seed,truncated_by_depth
100000004193835100,peripheral,0.2,4,0.5526,"Признаков роли нет: вход 1 (47 тыс ₸), выход 1 (5 тыс ₸) (seed: входящие занижены выгрузкой)",1,1,47000.0,5000.0,1,1,0.00046993013969558515,0.10638297872340426,0.005801241030046787,1,6.6775488917448465e-06,1.0,0.0,0.10638297872340426,0,1,1.0,0,False,False,True,0,True,False
100000004200745100,peripheral,0.3,12,0.373,4-е колено: обход остановился здесь (исходящие не выгружались); получил 130 тыс ₸ от 1,1,0,130000.0,0.0,4,0,0.0006010148962169087,0.0,1.4166809998485678e-05,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004206046100,peripheral,0.2,4,0.2376,"Разовый получатель: 11 тыс ₸ от 1, дальше не переводил",1,0,11075.0,0.0,1,0,0.00028676005666009854,0.0,5.768077461022423e-06,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004209339100,peripheral,0.2,33,0.5318,"Признаков роли нет: вход 1 (138 тыс ₸), выход 2 (238 тыс ₸)",1,2,138500.0,238500.0,6,11,0.0008195334277812209,1.7220216606498195,2.959914684773794e-05,1,2.1003566247031264e-05,0.2830188679245283,0.1624548736462094,0.3104693140794224,0,1,1.0,0,False,False,False,2,False,False
100000004213658100,peripheral,0.2,1,0.3345,"Разовый получатель: 25 тыс ₸ от 1, дальше не переводил",1,0,25347.0,0.0,1,0,0.00029088933261569206,0.0,3.7645099424545273e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004217419100,transit,0.75,6,0.6124,Отдаёт дальше 7% полученного (118 тыс ₸ → 8 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),2,1,118200.0,7700.0,3,1,0.0005841829530235464,0.06514382402707276,1.1139039238881466e-05,0,1.9418391435934565e-05,1.0,0.05922165820642978,0.06514382402707276,0,1,1.0,0,False,False,False,3,False,False
100000004218576100,peripheral,0.2,1,0.3368,"Разовый получатель: 26 тыс ₸ от 1, дальше не переводил",1,0,26144.0,0.0,1,0,0.0002910566135800478,0.0,3.882879549277278e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004221668100,transit,0.75,8,0.7844,Отдаёт дальше 65% полученного (1.1 млн ₸ → 731 тыс ₸); 98% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),4,3,1128300.0,731440.0,8,10,0.0030901749053247364,0.6482673047948241,0.00024778351263205866,1,4.5573775819030105e-06,0.9841408727988625,0.03545156430027475,0.6182752813967917,0,1,1.0,0,False,False,False,2,False,False
100000004222274100,peripheral,0.3,0,0.1377,4-е колено: обход остановился здесь (исходящие не выгружались); получил 16 тыс ₸ от 1,1,0,15500.0,0.0,1,0,0.0005454170226679215,0.0,8.422194728971183e-08,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004225615100,peripheral,0.2,2,0.3653,"Разовый получатель: 90 тыс ₸ от 1, дальше не переводил",1,0,90000.0,0.0,2,0,0.0002940382625762384,0.0,1.86353652379494e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000004226848100,terminal,0.6,3,0.5431,Получил 302 тыс ₸ от 1 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),1,0,301866.0,0.0,1,0,0.0003460138655313352,0.0,0.00025451677131436604,2,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004232712100,peripheral,0.3,5,0.148,4-е колено: обход остановился здесь (исходящие не выгружались); получил 12 тыс ₸ от 1,1,0,12500.0,0.0,1,0,0.0005292762077277109,0.0,2.0470824682874278e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004235471100,peripheral,0.3,5,0.3001,4-е колено: обход остановился здесь (исходящие не выгружались); получил 180 тыс ₸ от 1,1,0,180000.0,0.0,1,0,0.00034861353029746133,0.0,6.794266712245974e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004241142100,peripheral,0.3,0,0.2047,4-е колено: обход остановился здесь (исходящие не выгружались); получил 27 тыс ₸ от 1,1,0,27102.0,0.0,1,0,0.0005301329725055737,0.0,4.076806936206553e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004254434100,peripheral,0.2,1,0.3786,"Разовый получатель: 44 тыс ₸ от 1, дальше не переводил",1,0,44445.0,0.0,2,0,0.00029489777911163493,0.0,6.600924937562295e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004257714100,peripheral,0.2,1,0.1871,"Разовый получатель: 52 тыс ₸ от 1, дальше не переводил",1,0,52220.0,0.0,1,0,0.0002937196758462196,0.0,3.972520560231165e-08,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004260869100,peripheral,0.3,4,0.2035,4-е колено: обход остановился здесь (исходящие не выгружались); получил 10 тыс ₸ от 1,1,0,10000.0,0.0,1,0,0.000842208480336415,0.0,1.5864764770795316e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004261340100,peripheral,0.3,0,0.2554,4-е колено: обход остановился здесь (исходящие не выгружались); получил 48 тыс ₸ от 1,1,0,48500.0,0.0,4,0,0.00034738504920153653,0.0,9.546997710207752e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004263867100,peripheral,0.3,18,0.0777,4-е колено: обход остановился здесь (исходящие не выгружались); получил 9 тыс ₸ от 1,1,0,9000.0,0.0,1,0,0.00029038564076541934,0.0,5.690988335726913e-10,0,0.0,,0.0,0.0,0,1,0.0,0,False,True,False,4,False,True
100000004265639100,peripheral,0.3,6,0.2019,4-е колено: обход остановился здесь (исходящие не выгружались); получил 10 тыс ₸ от 1,1,0,10000.0,0.0,1,0,0.0005523205956514877,0.0,1.5111697013415778e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004268036100,peripheral,0.3,18,0.0702,4-е колено: обход остановился здесь (исходящие не выгружались); получил 6 тыс ₸ от 1,1,0,5500.0,0.0,1,0,0.00028851261710781384,0.0,3.4778262051664465e-10,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004269433100,peripheral,0.2,15,0.542,"Признаков роли нет: вход 0 (0 тыс ₸), выход 1 (1.4 млн ₸) (seed: входящие занижены выгрузкой)",0,1,0.0,1372000.0,0,67,0.0002855692942172909,,0.005679338605325055,0,0.0,0.0,0.0,0.0,0,0,0.0,0,False,False,True,0,True,False
100000004272302100,peripheral,0.3,47,0.1071,4-е колено: обход остановился здесь (исходящие не выгружались); получил 10 тыс ₸ от 1,1,0,10000.0,0.0,1,0,0.00028773614997434693,0.0,2.7419063623007475e-08,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004278574100,peripheral,0.2,5,0.2474,"Признаков роли нет: вход 1 (25 тыс ₸), выход 1 (12 тыс ₸)",1,1,25000.0,12500.0,1,1,0.000286379523569143,0.5,2.4060388159722453e-07,0,1.922024458454748e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000004285800100,peripheral,0.2,0,0.256,"Признаков роли нет: вход 1 (5 тыс ₸), выход 1 (15 тыс ₸)",1,1,5000.0,15000.0,1,1,0.0003442181347833002,3.0,8.070155236326434e-06,1,0.0,0.0,0.0,0.0,0,1,1.0,0,False,False,False,2,False,False
100000004286573100,peripheral,0.2,12,0.3246,"Разовый получатель: 17 тыс ₸ от 1, дальше не переводил",1,0,16590.0,0.0,1,0,0.0002883224885597272,0.0,5.4716386627989426e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004291560100,peripheral,0.2,0,0.243,"Разовый получатель: 47 тыс ₸ от 1, дальше не переводил",1,0,47190.0,0.0,1,0,0.00028822703346252307,0.0,7.009585846792399e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004291663100,peripheral,0.3,0,0.16,4-е колено: обход остановился здесь (исходящие не выгружались); получил 25 тыс ₸ от 1,1,0,25000.0,0.0,1,0,0.00031117073486638236,0.0,7.569242057755892e-08,0,0.0,,0.0,0.0,0,1,0.0,0,False,True,False,4,False,True
100000004292885100,peripheral,0.2,1,0.2307,"Разовый получатель: 113 тыс ₸ от 1, дальше не переводил",1,0,112700.0,0.0,1,0,0.00030315925993119875,0.0,8.573402281464044e-08,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004299488100,consolidator,0.6,0,0.8339,"Сбор от 6 разных плательщиков (1.7 млн ₸; порог ≥5), отдаёт дальше 20%",6,2,1749000.0,344999.0,22,14,0.0014621185934412485,0.19725500285877645,0.00116336565983037,1,2.0805419395644178e-05,0.9420288174748332,0.14408233276157806,0.1841052029731275,3,3,1.0,9,False,False,False,1,False,False
100000004315838100,peripheral,0.2,3,0.4187,"Признаков роли нет: вход 2 (50 тыс ₸), выход 1 (18 тыс ₸)",2,1,50000.0,18000.0,2,1,0.0002913854344131966,0.36,2.1319225796152528e-05,2,2.377762216645049e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,1,False,False
100000004318918100,peripheral,0.2,11,0.4185,"Разовый получатель: 76 тыс ₸ от 1, дальше не переводил",1,0,75600.0,0.0,1,0,0.0002970355594933984,0.0,0.00011622238249899469,2,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004321983100,peripheral,0.2,8,0.3572,"Признаков роли нет: вход 1 (11 тыс ₸), выход 2 (36 тыс ₸)",1,2,10840.0,36200.0,1,3,0.0003237813951694772,3.339483394833948,2.852177016920765e-06,0,1.387027959709612e-06,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000004325327100,transit,1.0,0,0.6963,Отдаёт дальше 99% полученного (71 тыс ₸ → 70 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),2,1,70817.0,70000.0,3,1,0.00029579231968135573,0.988463222107686,5.9670925709176106e-05,1,3.844048916909496e-05,1.0,0.6703475154270867,0.6703475154270867,0,1,1.0,0,False,False,False,1,False,False
100000004326224100,peripheral,0.3,5,0.2907,4-е колено: обход остановился здесь (исходящие не выгружались); получил 60 тыс ₸ от 1,1,0,60000.0,0.0,1,0,0.0005348779091078309,0.0,1.8666935611819398e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004330371100,transit,0.75,4,0.7473,Отдаёт дальше 34% полученного (264 тыс ₸ → 91 тыс ₸); 65% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),2,2,264171.0,90681.0,12,6,0.00125427193015661,0.3432662934235779,0.0001196049807639884,1,0.00033467003199279065,0.6495296699418842,0.018927134318301404,0.22296164226959053,0,2,1.0,2,False,False,False,1,False,False
100000004331458100,terminal,0.7,49,0.5647,Получил 250 тыс ₸ от 2 плательщиков и не переводил дальше (колено 2 — обход продолжался бы),2,0,250000.0,0.0,2,0,0.0013234381164598692,0.0,0.0036087376396587417,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000004336228100,peripheral,0.2,6,0.2482,"Разовый получатель: 51 тыс ₸ от 1, дальше не переводил",1,0,51407.0,0.0,2,0,0.0002960285109303709,0.0,6.664541887722748e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004336312100,transit,0.75,34,0.6059,Отдаёт дальше 80% полученного (90 тыс ₸ → 73 тыс ₸),3,2,90415.0,72650.0,7,3,0.0006960070275624512,0.8035171155228668,1.0236033103209845e-05,1,3.37840381614984e-05,0.5182381280110117,0.23226234584969307,0.2875629043853343,1,3,1.0,0,False,False,False,2,False,False
100000004340038100,peripheral,0.2,13,0.2572,"Признаков роли нет: вход 1 (10 тыс ₸), выход 1 (49 тыс ₸)",1,1,9978.0,49000.0,1,1,0.0002892629212543268,4.910803768290238,8.107267717901744e-08,0,1.922024458454748e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000004350094100,peripheral,0.3,17,0.2419,4-е колено: обход остановился здесь (исходящие не выгружались); получил 20 тыс ₸ от 1,1,0,20000.0,0.0,1,0,0.0008939457051040855,0.0,2.630917083481565e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004351795100,coordinator,0.7,0,0.8309,"Верхний 1% по посредничеству, связан с 4 ключевыми узлами; вход 3 (118 тыс ₸), выход 14; сам — распределитель",3,14,118333.0,1715161.0,3,37,0.0003135156057452154,14.494359139039828,8.351325690756835e-05,1,0.002428521604147366,0.37906703802150354,1.0,1.0,0,1,1.0,3,False,False,False,1,False,False
100000004356593100,peripheral,0.2,3,0.3169,"Признаков роли нет: вход 1 (50 тыс ₸), выход 1 (10 тыс ₸)",1,1,50000.0,10000.0,1,1,0.00029345166926508727,0.2,7.6415718524385e-07,1,1.922024458454748e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,2,False,False
100000004358004100,distributor,0.55,3,0.6429,"Веер на 11 получателей (981 тыс ₸; порог ≥10), входящих от 0 (seed: входящие занижены выгрузкой)",0,11,0.0,980850.0,0,17,0.0002855692942172909,,0.005679338605325055,0,0.0,0.0,0.0,0.0,0,0,0.0,1,False,False,True,0,True,False
100000004360785100,peripheral,0.2,4,0.4034,"Разовый получатель: 95 тыс ₸ от 1, дальше не переводил",1,0,94705.0,0.0,1,0,0.00029575179147653256,0.0,4.9324223561727186e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004368189100,transit,0.75,9,0.5304,Отдаёт дальше 7% полученного (385 тыс ₸ → 28 тыс ₸); 77% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,2,384600.0,28200.0,1,2,0.0003038885030129052,0.07332293291731669,2.8296123866101787e-07,0,2.774055919419224e-06,0.7695035460992907,0.056422256890275614,0.056422256890275614,0,1,1.0,0,False,False,False,3,False,False
100000004377043100,peripheral,0.3,28,0.1262,4-е колено: обход остановился здесь (исходящие не выгружались); получил 6 тыс ₸ от 1,1,0,5700.0,0.0,1,0,0.0003635495256865643,0.0,1.5124707749675898e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004379306100,peripheral,0.3,6,0.1545,4-е колено: обход остановился здесь (исходящие не выгружались); получил 15 тыс ₸ от 1,1,0,15000.0,0.0,1,0,0.0005320511103436067,0.0,2.2060871552431796e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004386258100,transit,0.75,12,0.6862,Отдаёт дальше 65% полученного (62 тыс ₸ → 40 тыс ₸); 75% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),3,3,61700.0,40000.0,3,3,0.0005336690126056149,0.6482982171799028,8.43216256287228e-05,2,0.00012047328564334914,0.75,0.0,0.4862236628849271,0,2,0.08103727714748785,0,False,False,False,2,False,False
100000004386286100,peripheral,0.3,12,0.2815,4-е колено: обход остановился здесь (исходящие не выгружались); получил 12 тыс ₸ от 1,1,0,12500.0,0.0,1,0,0.0005972866869113222,0.0,2.179509230536258e-05,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004386331100,transit,0.75,12,0.524,Отдаёт дальше 88% полученного (20 тыс ₸ → 18 тыс ₸),1,2,20000.0,17500.0,1,2,0.0005126940455197122,0.875,3.5862968568665216e-05,0,2.0210978841482916e-05,0.0,0.0,0.0,0,1,0.0,0,False,False,False,3,False,False
100000004388209100,peripheral,0.2,1,0.2697,"Разовый получатель: 12 тыс ₸ от 1, дальше не переводил",1,0,11800.0,0.0,1,0,0.000288045975998217,0.0,1.7525236643769842e-05,1,0.0,,0.0,0.0,0,1,0.0,0,True,False,False,1,False,False
100000004388353100,terminal,0.7,11,0.4573,Получил 63 тыс ₸ от 2 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),2,0,62960.0,0.0,2,0,0.00034075907407916386,0.0,5.572397110545442e-05,2,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004388983100,peripheral,0.2,65,0.523,"Признаков роли нет: вход 0 (0 тыс ₸), выход 2 (451 тыс ₸) (seed: входящие занижены выгрузкой)",0,2,0.0,450816.0,0,23,0.0002855692942172909,,0.005679338605325055,0,0.0,0.0,0.0,0.0,0,0,0.0,0,False,False,True,0,True,False
100000004390333100,peripheral,0.2,0,0.5916,"Признаков роли нет: вход 2 (65 тыс ₸), выход 9 (506 тыс ₸)",2,9,64558.0,506500.0,2,14,0.00029521378985057596,7.845658167849066,5.745284266833291e-05,1,0.00015841501981922766,0.21717670286278382,0.7086805663124632,1.0,0,1,1.0,3,False,False,False,1,False,False
100000004394765100,peripheral,0.2,4,0.6103,"Признаков роли нет: вход 3 (604 тыс ₸), выход 2 (82 тыс ₸)",3,2,603844.0,82500.0,10,2,0.0003802754591116205,0.13662469114539516,0.0002515752772857077,2,6.516389452616682e-05,0.4303030303030303,0.058790018614079134,0.058790018614079134,0,2,1.0,1,False,False,False,1,False,False
100000004398811100,peripheral,0.2,3,0.6011,"Признаков роли нет: вход 1 (426 тыс ₸), выход 3 (1.0 млн ₸)",1,3,426000.0,1040672.0,1,4,0.00034969174183991655,2.4428920187793426,0.0004010365608895845,1,1.4861013854031556e-06,0.39493711755481076,0.0,0.9647887323943662,0,1,1.0,0,False,False,False,2,False,False
100000004399686100,terminal,0.6,24,0.577,Получил 806 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,806000.0,0.0,2,0,0.0005708068229548232,0.0,0.0005296514989772731,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004400305100,coordinator,0.7,0,0.8712,"Верхний 1% по посредничеству, связан с 7 ключевыми узлами; вход 7 (223 тыс ₸), выход 82; сам — распределитель",7,82,222800.0,5830181.0,9,101,0.00038581745349325076,26.167778276481148,0.00010181348659612168,2,0.002609149922720263,0.7857224329742079,1.0,1.0,0,2,1.0,0,False,False,False,2,False,False
100000004400361100,peripheral,0.2,4,0.1906,"Разовый получатель: 10 тыс ₸ от 1, дальше не переводил",1,0,10000.0,0.0,1,0,0.0002872256288669924,0.0,1.1556383383934313e-06,2,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000004400480100,peripheral,0.3,9,0.1704,4-е колено: обход остановился здесь (исходящие не выгружались); получил 22 тыс ₸ от 1,1,0,21700.0,0.0,1,0,0.0004845728560785352,0.0,1.8524570502977245e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004403548100,peripheral,0.3,6,0.1099,4-е колено: обход остановился здесь (исходящие не выгружались); получил 5 тыс ₸ от 1,1,0,5000.0,0.0,1,0,0.0003678656647208173,0.0,8.218042334473384e-08,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004403641100,peripheral,0.3,9,0.2336,4-е колено: обход остановился здесь (исходящие не выгружались); получил 172 тыс ₸ от 1,1,0,171500.0,0.0,1,0,0.0003005494163305608,0.0,3.305664661946725e-08,0,0.0,,0.0,0.0,0,1,0.0,0,False,True,False,4,False,True
100000004403675100,peripheral,0.2,19,0.6183,"Признаков роли нет: вход 4 (183 тыс ₸), выход 5 (265 тыс ₸)",4,5,182980.0,264699.0,8,6,0.0007400733271266653,1.4466007213903158,0.00014646271671013255,2,0.002787673513726202,0.5402362683651997,0.29343644114110834,0.4082030823040769,0,1,1.0,0,False,False,False,1,False,False
100000004407753100,transit,0.75,28,0.568,Отдаёт дальше 40% полученного (250 тыс ₸ → 100 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,1,250000.0,100000.0,4,1,0.0008785641580238728,0.4,3.7747463997046678e-06,0,0.0,1.0,0.4,0.4,0,1,1.0,0,False,False,False,3,False,False
100000004408683100,terminal,0.7,4,0.475,Получил 113 тыс ₸ от 2 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),2,0,112919.68,0.0,3,0,0.00038531432958819066,0.0,4.5705384472647225e-05,1,0.0,,0.0,0.0,0,1,1.0,1,True,False,False,1,False,False
100000004410489100,peripheral,0.2,3,0.2893,"Разовый получатель: 54 тыс ₸ от 1, дальше не переводил",1,0,54000.0,0.0,1,0,0.0003142199106141309,0.0,2.3368037050901955e-06,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000004417753100,terminal,0.7,3,0.3845,Получил 192 тыс ₸ от 2 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),2,0,192099.0,0.0,2,0,0.00039314677564997663,0.0,1.2395780957843373e-06,0,0.0,,0.0,0.0,0,2,0.0,0,True,False,False,3,False,False
100000004418967100,peripheral,0.3,2,0.3537,4-е колено: обход остановился здесь (исходящие не выгружались); получил 100 тыс ₸ от 1,1,0,100000.0,0.0,1,0,0.0004534748089525571,0.0,9.911615245215384e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004420041100,peripheral,0.2,12,0.4333,"Признаков роли нет: вход 1 (70 тыс ₸), выход 7 (652 тыс ₸)",1,7,69638.0,651830.0,1,11,0.00029973777192393526,9.360263074758034,9.028057812695485e-07,0,0.00015424862618236015,0.0,0.0,0.0,0,1,0.0,0,False,False,False,3,False,False
100000004424023100,peripheral,0.2,9,0.514,"Признаков роли нет: вход 1 (50 тыс ₸), выход 1 (100 тыс ₸)",1,1,50000.0,100000.0,1,1,0.000971714391152961,2.0,0.0001983725217279986,1,2.0409125692870002e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,2,False,False
100000004433250100,peripheral,0.3,0,0.1005,4-е колено: обход остановился здесь (исходящие не выгружались); получил 8 тыс ₸ от 1,1,0,8000.0,0.0,1,0,0.0003065701457455701,0.0,2.534752110380796e-08,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004435304100,peripheral,0.2,1,0.2111,"Разовый получатель: 26 тыс ₸ от 1, дальше не переводил",1,0,26200.0,0.0,1,0,0.0002944677917550073,0.0,6.062380345868672e-07,1,0.0,,0.0,0.0,0,1,0.0,0,True,False,False,2,False,False
100000004441291100,peripheral,0.2,3,0.3236,"Разовый получатель: 20 тыс ₸ от 1, дальше не переводил",1,0,20000.0,0.0,1,0,0.000548843069567571,0.0,4.092408019126473e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000004445291100,peripheral,0.2,26,0.166,"Разовый получатель: 20 тыс ₸ от 1, дальше не переводил",1,0,19500.0,0.0,2,0,0.0003192394235172127,0.0,2.379429632461107e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004449824100,peripheral,0.3,18,0.0777,4-е колено: обход остановился здесь (исходящие не выгружались); получил 9 тыс ₸ от 1,1,0,9000.0,0.0,1,0,0.00029038564076541934,0.0,5.690988335726913e-10,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004450649100,peripheral,0.2,5,0.4225,"Признаков роли нет: вход 2 (193 тыс ₸), выход 2 (47 тыс ₸)",2,2,192528.0,46527.0,2,2,0.0002989552239324566,0.24166355023684866,1.7024823369580844e-06,0,0.00013874903023628483,0.11234337051604444,0.02714929776448101,0.02714929776448101,0,1,1.0,0,False,False,False,3,False,False
100000004451012100,transit,0.75,17,0.4559,Отдаёт дальше 72% полученного (91 тыс ₸ → 66 тыс ₸),1,3,91245.0,65740.0,1,3,0.0003011735881125156,0.7204778344018851,6.119194476628549e-07,0,5.7660733753642434e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000004456564100,peripheral,0.2,14,0.271,"Разовый получатель: 10 тыс ₸ от 1, дальше не переводил",1,0,10000.0,0.0,2,0,0.00039238727982301855,0.0,2.1083880267491943e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000004463277100,peripheral,0.2,29,0.4151,"Разовый получатель: 35 тыс ₸ от 1, дальше не переводил",1,0,35000.0,0.0,1,0,0.000691924518979246,0.0,0.001966154108677536,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000004467157100,peripheral,0.2,34,0.2976,"Признаков роли нет: вход 1 (20 тыс ₸), выход 1 (7 тыс ₸)",1,1,20000.0,7000.0,3,1,0.0003865607584834249,0.35,9.257004221418831e-06,1,0.0,0.0,0.0,0.0,0,1,0.5,0,False,False,False,2,False,False
100000004472936100,peripheral,0.3,13,0.1075,4-е колено: обход остановился здесь (исходящие не выгружались); получил 5 тыс ₸ от 1,1,0,5000.0,0.0,1,0,0.0005318955309395101,0.0,7.259385849071096e-08,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000004475818100,transit,0.75,5,0.4864,Отдаёт дальше 415% полученного (13 тыс ₸ → 54 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,3,13000.0,53989.0,1,3,0.0003098079503095039,4.153,7.194661792740505e-08,0,6.940183893991107e-05,1.0,1.0,1.0,0,1,0.0,0,False,False,False,3,False,False
100000004479404100,peripheral,0.2,45,0.5048,"Признаков роли нет: вход 2 (1.5 млн ₸), выход 1 (300 тыс ₸)",2,1,1492000.0,300000.0,8,2,0.0008667096306509939,0.20107238605898123,3.2387646810465812e-06,1,9.610122292273739e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,2,False,False
100000004480280100,peripheral,0.2,3,0.5605,"Признаков роли нет: вход 1 (147 тыс ₸), выход 2 (296 тыс ₸)",1,2,146694.0,295850.0,1,7,0.0003149427776315953,2.0167832358515003,0.00012368429452535104,2,3.571762118628406e-05,0.23998647963495015,0.48400070895878494,0.48400070895878494,0,1,1.0,0,False,False,False,1,False,False
100000004486525100,consolidator,0.8,0,0.7281,"Сбор от 8 разных плательщиков (361 тыс ₸; порог ≥5), отдаёт дальше 75%",8,2,360924.0,271045.0,21,3,0.0008057988481996705,0.7509752745730403,1.7975774425680464e-05,1,4.755524433290098e-06,1.0,0.2429874433398721,0.30419146413095277,4,5,1.0,2,False,False,False,2,False,False
100000004488265100,peripheral,0.2,6,0.2215,"Разовый получатель: 39 тыс ₸ от 1, дальше не переводил",1,0,38740.0,0.0,1,0,0.0002934512958019918,0.0,5.022357903211222e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004491749100,peripheral,0.2,8,0.2957,"Разовый получатель: 50 тыс ₸ от 1, дальше не переводил",1,0,50000.0,0.0,1,0,0.0003507948592583566,0.0,3.6688999073472254e-06,0,0.0,,0.0,0.0,0,1,0.0,0,True,False,False,3,False,False
100000004491881100,peripheral,0.2,1,0.2983,"Разовый получатель: 17 тыс ₸ от 1, дальше не переводил",1,0,17144.0,0.0,1,0,0.0002891676190013754,0.0,2.5462089578033072e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000004493586100,peripheral,0.2,0,0.0885,"Разовый получатель: 8 тыс ₸ от 1, дальше не переводил",1,0,7500.0,0.0,1,0,0.00028863973665071367,0.0,1.5369613024230106e-08,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000004494983100,peripheral,0.2,1,0.3608,"Разовый получатель: 35 тыс ₸ от 1, дальше не переводил",1,0,35000.0,0.0,1,0,0.0002929153842454615,0.0,5.198163411287666e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
